X-axis angular rate(°/s),Z-axis angular rate(°/s),Z-axis angular rate(°/s),X-axis acceleration(m/s2),Z-axis acceleration(m/s2),Y-axis acceleration(m/s2),Number of satellites,HDOP,GNSS North Velocity(m/s),GNSS UP Velocity(m/s),GNSS East Velocity(m/s),GNSS height(m),GNSS longitude(°),GNSS latitude(°),Barometer height(m),GNSS calculation of heading(°)
-2.682054,-0.537192,-0.424412,-0.018411,9.114149,0.148647,25,0.835316,-0.002772,0.023751,1.276954,42.869701,116.341771,40.0035901,42.020924,-87.866676
-1.147629,-0.359327,-0.454342,0.073868,9.641602,0.231347,25,0.835316,-0.002772,0.023751,1.276954,42.869701,116.341771,40.0035901,42.020924,-87.866676
-1.291989,-0.128288,-1.466371,-0.081523,9.228741,0.091659,25,0.835316,-0.002772,0.023751,1.276954,42.869701,116.341771,40.0035901,42.020924,-87.866676
-2.486249,0.137885,-1.48946,-0.28721,9.8122,0.32732,25,0.835316,-0.002772,0.023751,1.276954,42.869701,116.341771,40.0035901,42.020924,-87.866676
-0.254174,0.482162,-1.212339,-0.186344,10.105454,0.448587,25,0.835316,-0.002772,0.023751,1.276954,42.869701,116.341771,40.0035901,42.020924,-87.866676
0.593567,0.6732,-2.436278,-0.353645,9.690371,0.281933,25,0.835316,-0.002772,0.023751,1.276954,42.869701,116.341771,40.0035901,42.020924,-87.866676
-1.390647,0.826706,-1.161538,-0.495678,10.178174,0.465476,25,0.835316,-0.002772,0.023751,1.276954,42.869701,116.341771,40.0035901,42.020924,-87.866676
0.902664,1.028603,-0.793926,-0.437123,10.320406,0.431411,25,0.835316,-0.002772,0.023751,1.276954,42.869701,116.341771,40.0035901,42.020924,-87.866676
1.546479,1.015222,-1.084049,-0.457317,10.610675,0.153229,25,0.835316,-0.002772,0.023751,1.276954,42.869701,116.341771,40.0035901,42.020924,-87.866676
1.811198,0.925513,0.615847,-0.392694,10.950367,0.377539,25,0.835316,-0.002772,0.023751,1.276954,42.869701,116.341771,40.0035901,42.020924,-87.866676
4.609864,0.882642,0.925077,-0.156122,9.61125,0.123972,25,0.835316,0.035136,0.005909,1.166601,42.873791,116.3417737,40.00359,41.993607,-87.83567
1.381402,0.653398,-0.043725,-0.107303,9.045283,-0.17337,25,0.835316,0.035136,0.005909,1.166601,42.873791,116.3417737,40.00359,41.993607,-87.83567
-0.533212,0.373888,0.543369,-0.123411,10.494576,-0.049032,25,0.835316,0.035136,0.005909,1.166601,42.873791,116.3417737,40.00359,41.993607,-87.83567
1.899967,0.012793,1.571417,0.000174,10.715641,-0.029197,25,0.835316,0.035136,0.005909,1.166601,42.873791,116.3417737,40.00359,41.993607,-87.83567
4.298707,-0.343546,-0.734797,0.054626,8.664081,-0.14227,25,0.835316,0.035136,0.005909,1.166601,42.873791,116.3417737,40.00359,41.993607,-87.83567
1.447989,-0.394661,-2.628619,-0.268624,7.958769,-0.484372,25,0.835316,0.035136,0.005909,1.166601,42.873791,116.3417737,40.00359,41.993607,-87.83567
-1.470324,-0.489593,0.192909,-0.349403,9.221897,-0.436879,25,0.835316,0.035136,0.005909,1.166601,42.873791,116.3417737,40.00359,41.993607,-87.83567
0.902552,-0.522299,0.600579,-0.189803,9.383004,-0.37635,25,0.835316,0.035136,0.005909,1.166601,42.873791,116.3417737,40.00359,41.993607,-87.83567
-0.369193,-0.298138,-0.290502,-0.318095,9.06277,-0.42584,25,0.835316,0.035136,0.005909,1.166601,42.873791,116.3417737,40.00359,41.993607,-87.83567
-1.739332,-0.12589,0.388641,-0.249203,9.447408,-0.468265,25,0.835316,0.035136,0.005909,1.166601,42.873791,116.3417737,40.00359,41.993607,-87.83567
-1.866383,0.072798,0.272467,-0.143586,10.073054,-0.512362,25,0.835316,0.035136,0.005909,1.166601,42.873791,116.3417737,40.00359,41.993607,-87.83567
-1.591892,0.369943,0.169345,-0.215913,10.412731,-0.261647,25,0.835316,0.035136,0.005909,1.166601,42.873791,116.3417737,40.00359,41.993607,-87.83567
-0.593739,0.5712,-0.472668,-0.170603,10.209927,-0.227658,25,0.835316,0.035136,0.005909,1.166601,42.873791,116.3417737,40.00359,41.993607,-87.83567
-2.197053,0.774186,-1.429363,-0.324057,10.472355,-0.197937,25,0.835316,0.035136,0.005909,1.166601,42.873791,116.3417737,40.00359,41.993607,-87.83567
-2.723933,0.934624,-0.550652,-0.378442,11.125668,-0.003929,25,0.835316,0.035136,0.005909,1.166601,42.873791,116.3417737,40.00359,41.993607,-87.83567
-0.330507,0.903968,-0.305405,-0.330752,10.5599,0.07071,25,0.835316,0.035136,0.005909,1.166601,42.873791,116.3417737,40.00359,41.993607,-87.83567
1.076085,0.883279,-1.961334,-0.540237,9.930925,0.080348,25,0.835316,0.035136,0.005909,1.166601,42.873791,116.3417737,40.00359,41.993607,-87.83567
-0.798781,0.840151,-0.378096,-0.501901,10.277813,0.361498,25,0.835316,0.035136,0.005909,1.166601,42.873791,116.3417737,40.00359,41.993607,-87.83567
0.910823,0.696466,-0.025412,-0.404495,9.37236,0.365457,25,0.835316,0.035136,0.005909,1.166601,42.873791,116.3417737,40.00359,41.993607,-87.83567
0.462468,0.604204,-1.004051,-0.569358,8.823057,0.014283,25,0.835316,0.035136,0.005909,1.166601,42.873791,116.3417737,40.00359,41.993607,-87.83567
-1.569486,0.386573,1.492862,-0.378677,9.661212,0.339137,25,0.83533,0.081064,-0.008094,1.151505,42.876389,116.3417763,40.0035901,42.010345,-87.68663
0.9081,0.119901,0.972763,-0.204326,9.545625,0.406417,25,0.83533,0.081064,-0.008094,1.151505,42.876389,116.3417763,40.0035901,42.010345,-87.68663
-0.327259,0.007987,-0.161214,-0.162309,9.298135,0.309599,25,0.83533,0.081064,-0.008094,1.151505,42.876389,116.3417763,40.0035901,42.010345,-87.68663
0.231204,-0.194276,-0.291832,0.019595,8.957698,0.261258,25,0.83533,0.081064,-0.008094,1.151505,42.876389,116.3417763,40.0035901,42.010345,-87.68663
0.655589,-0.36619,-1.633324,-0.023774,8.910347,0.000565,25,0.83533,0.081064,-0.008094,1.151505,42.876389,116.3417763,40.0035901,42.010345,-87.68663
-0.712889,-0.218658,-2.13591,-0.120004,9.781934,0.269882,25,0.83533,0.081064,-0.008094,1.151505,42.876389,116.3417763,40.0035901,42.010345,-87.68663
0.310448,-0.006441,-2.388655,-0.198029,10.242189,0.176045,25,0.83533,0.081064,-0.008094,1.151505,42.876389,116.3417763,40.0035901,42.010345,-87.68663
0.214261,0.124618,-2.269922,-0.208361,10.202377,-0.117917,25,0.83533,0.081064,-0.008094,1.151505,42.876389,116.3417763,40.0035901,42.010345,-87.68663
0.740633,0.50964,-3.232268,-0.364084,10.232991,-0.148475,25,0.83533,0.081064,-0.008094,1.151505,42.876389,116.3417763,40.0035901,42.010345,-87.68663
1.152122,0.883394,-1.726642,-0.530675,10.665802,-0.174504,25,0.83533,0.081064,-0.008094,1.151505,42.876389,116.3417763,40.0035901,42.010345,-87.68663
2.024448,0.970053,-0.313613,-0.368576,10.224439,-0.195806,25,0.83533,0.081064,-0.008094,1.151505,42.876389,116.3417763,40.0035901,42.010345,-87.68663
-0.190687,1.206362,-0.622501,-0.588866,10.148379,-0.339275,25,0.83533,0.081064,-0.008094,1.151505,42.876389,116.3417763,40.0035901,42.010345,-87.68663
-1.017244,1.222203,2.561285,-0.45675,11.007644,-0.211017,25,0.83533,0.081064,-0.008094,1.151505,42.876389,116.3417763,40.0035901,42.010345,-87.68663
3.184148,1.012648,2.431463,0.058256,10.043036,-0.342295,25,0.83533,0.081064,-0.008094,1.151505,42.876389,116.3417763,40.0035901,42.010345,-87.68663
0.399067,1.118336,0.622545,-0.043107,9.636194,-0.349817,25,0.83533,0.081064,-0.008094,1.151505,42.876389,116.3417763,40.0035901,42.010345,-87.68663
-1.385653,0.97019,2.750119,0.183984,10.198633,0.00744,25,0.83533,0.081064,-0.008094,1.151505,42.876389,116.3417763,40.0035901,42.010345,-87.68663
2.354203,0.513202,1.346251,0.55846,9.166993,-0.428923,25,0.83533,0.081064,-0.008094,1.151505,42.876389,116.3417763,40.0035901,42.010345,-87.68663
-1.410182,0.072658,-0.407165,0.272136,9.235458,-0.423345,25,0.83533,0.081064,-0.008094,1.151505,42.876389,116.3417763,40.0035901,42.010345,-87.68663
-2.351027,-0.497239,0.993326,0.221634,10.075929,0.206171,25,0.83533,0.081064,-0.008094,1.151505,42.876389,116.3417763,40.0035901,42.010345,-87.68663
0.594941,-1.083379,-0.078724,0.407793,9.195327,0.079504,25,0.83533,0.081064,-0.008094,1.151505,42.876389,116.3417763,40.0035901,42.010345,-87.68663
-3.073584,-1.561817,-1.595906,0.291838,8.345343,0.096636,25,0.835339,0.019398,-0.034984,1.067139,42.888897,116.3417787,40.0035901,42.035213,-87.785675
-4.751998,-2.3575,-1.027106,0.074845,9.160003,0.36116,25,0.835339,0.019398,-0.034984,1.067139,42.888897,116.3417787,40.0035901,42.035213,-87.785675
-2.303152,-3.177871,-1.205966,0.095876,9.977778,0.665048,25,0.835339,0.019398,-0.034984,1.067139,42.888897,116.3417787,40.0035901,42.035213,-87.785675
-1.690004,-3.669153,-3.780617,-0.17299,9.455639,0.965768,25,0.835339,0.019398,-0.034984,1.067139,42.888897,116.3417787,40.0035901,42.035213,-87.785675
-3.412449,-4.249826,-3.816058,-0.574366,9.241371,0.972955,25,0.835339,0.019398,-0.034984,1.067139,42.888897,116.3417787,40.0035901,42.035213,-87.785675
-1.748985,-4.737787,-2.305347,-0.450045,9.080044,0.812011,25,0.835339,0.019398,-0.034984,1.067139,42.888897,116.3417787,40.0035901,42.035213,-87.785675
-1.357994,-5.123742,-3.404807,-0.642511,9.282115,0.766504,25,0.835339,0.019398,-0.034984,1.067139,42.888897,116.3417787,40.0035901,42.035213,-87.785675
-3.752102,-5.70137,-1.454365,-0.979135,11.647102,1.326994,25,0.835339,0.019398,-0.034984,1.067139,42.888897,116.3417787,40.0035901,42.035213,-87.785675
0.971783,-6.252282,-0.138137,-0.804851,11.523529,1.39389,25,0.835339,0.019398,-0.034984,1.067139,42.888897,116.3417787,40.0035901,42.035213,-87.785675
4.123598,-7.074428,-3.644917,-0.882043,9.094098,0.528347,25,0.835339,0.019398,-0.034984,1.067139,42.888897,116.3417787,40.0035901,42.035213,-87.785675
-0.521864,-8.313781,-1.678178,-1.118243,9.753878,0.472909,25,0.835339,0.019398,-0.034984,1.067139,42.888897,116.3417787,40.0035901,42.035213,-87.785675
-1.177655,-9.174448,1.731472,-0.897794,10.905005,0.896261,25,0.835339,0.019398,-0.034984,1.067139,42.888897,116.3417787,40.0035901,42.035213,-87.785675
-2.474093,-9.750035,0.946615,-0.947505,11.487117,0.908886,25,0.835339,0.019398,-0.034984,1.067139,42.888897,116.3417787,40.0035901,42.035213,-87.785675
-1.111569,-10.239726,1.730453,-0.962822,11.005418,0.655945,25,0.835339,0.019398,-0.034984,1.067139,42.888897,116.3417787,40.0035901,42.035213,-87.785675
2.958157,-10.364442,1.995474,-0.685475,8.873837,-0.0406,25,0.835339,0.019398,-0.034984,1.067139,42.888897,116.3417787,40.0035901,42.035213,-87.785675
-0.931734,-10.339089,1.844825,-0.60113,9.151718,0.221719,25,0.835339,0.019398,-0.034984,1.067139,42.888897,116.3417787,40.0035901,42.035213,-87.785675
-1.099297,-10.184247,3.572589,-0.531312,10.794554,0.750092,25,0.835339,0.019398,-0.034984,1.067139,42.888897,116.3417787,40.0035901,42.035213,-87.785675
2.218064,-9.769671,3.596261,-0.102051,9.842283,0.213877,25,0.835339,0.019398,-0.034984,1.067139,42.888897,116.3417787,40.0035901,42.035213,-87.785675
3.000072,-9.054551,1.124253,0.072981,8.200991,-0.16346,25,0.835339,0.019398,-0.034984,1.067139,42.888897,116.3417787,40.0035901,42.035213,-87.785675
3.360865,-7.868779,0.788491,0.092521,8.298698,-0.042583,25,0.835339,0.019398,-0.034984,1.067139,42.888897,116.3417787,40.0035901,42.035213,-87.785675
4.217794,-6.321517,1.095459,0.385432,8.753851,0.056814,25,0.835355,0.050423,0.048883,1.049732,42.902103,116.3417814,40.0035901,42.033947,-88.001556
3.89295,-4.596499,-1.364046,0.287455,8.938955,-0.307193,25,0.835355,0.050423,0.048883,1.049732,42.902103,116.3417814,40.0035901,42.033947,-88.001556
2.540039,-2.944066,-1.127173,0.141704,9.66508,-0.431352,25,0.835355,0.050423,0.048883,1.049732,42.902103,116.3417814,40.0035901,42.033947,-88.001556
6.780677,-1.660038,-1.991215,0.332611,8.888226,-0.589809,25,0.835355,0.050423,0.048883,1.049732,42.902103,116.3417814,40.0035901,42.033947,-88.001556
5.279926,-0.574759,-5.334999,-0.057822,8.642305,-0.885926,25,0.835355,0.050423,0.048883,1.049732,42.902103,116.3417814,40.0035901,42.033947,-88.001556
1.421607,0.458525,-3.667832,-0.553557,10.377851,-0.497129,25,0.835355,0.050423,0.048883,1.049732,42.902103,116.3417814,40.0035901,42.033947,-88.001556
5.241735,1.399689,-2.870214,-0.537185,10.172891,-0.776218,25,0.835355,0.050423,0.048883,1.049732,42.902103,116.3417814,40.0035901,42.033947,-88.001556
3.96556,2.148961,-3.943008,-0.733271,9.750746,-1.244899,25,0.835355,0.050423,0.048883,1.049732,42.902103,116.3417814,40.0035901,42.033947,-88.001556
2.520559,2.570741,-1.684289,-1.043901,10.845433,-1.03134,25,0.835355,0.050423,0.048883,1.049732,42.902103,116.3417814,40.0035901,42.033947,-88.001556
4.479602,2.514621,-0.164015,-1.054733,11.056264,-1.016273,25,0.835355,0.050423,0.048883,1.049732,42.902103,116.3417814,40.0035901,42.033947,-88.001556
3.202567,2.002904,-0.833391,-1.040452,10.716814,-1.20631,25,0.835355,0.050423,0.048883,1.049732,42.902103,116.3417814,40.0035901,42.033947,-88.001556
-0.245202,1.423159,0.641367,-1.089285,11.043933,-1.166589,25,0.835355,0.050423,0.048883,1.049732,42.902103,116.3417814,40.0035901,42.033947,-88.001556
-0.357199,1.052108,2.297876,-0.941625,10.744653,-0.909995,25,0.835355,0.050423,0.048883,1.049732,42.902103,116.3417814,40.0035901,42.033947,-88.001556
0.834638,0.707718,2.084969,-0.77461,9.95429,-0.992283,25,0.835355,0.050423,0.048883,1.049732,42.902103,116.3417814,40.0035901,42.033947,-88.001556
-2.382554,0.380644,3.241926,-0.609418,10.246922,-0.892481,25,0.835355,0.050423,0.048883,1.049732,42.902103,116.3417814,40.0035901,42.033947,-88.001556
-3.490459,0.174044,4.226448,-0.309337,10.330726,-0.452257,25,0.835355,0.050423,0.048883,1.049732,42.902103,116.3417814,40.0035901,42.033947,-88.001556
-2.464163,-0.117626,3.077837,-0.070408,9.237809,-0.499812,25,0.835355,0.050423,0.048883,1.049732,42.902103,116.3417814,40.0035901,42.033947,-88.001556
-4.929945,-0.371271,2.470883,0.14604,9.232827,-0.467151,25,0.835355,0.050423,0.048883,1.049732,42.902103,116.3417814,40.0035901,42.033947,-88.001556
-3.894465,-0.389983,2.222529,0.261839,9.555743,-0.057611,25,0.835355,0.050423,0.048883,1.049732,42.902103,116.3417814,40.0035901,42.033947,-88.001556
-1.204539,-0.334925,1.449773,0.417999,8.591106,0.070068,25,0.835355,0.050423,0.048883,1.049732,42.902103,116.3417814,40.0035901,42.033947,-88.001556
-4.044584,-0.144911,0.222336,0.674826,8.028105,0.126189,25,0.835364,-0.075375,0.065631,0.949534,42.899185,116.3417838,40.0035901,41.991268,-88.437843
-6.454522,0.148927,-0.775482,0.551219,9.284405,0.286125,25,0.835364,-0.075375,0.065631,0.949534,42.899185,116.3417838,40.0035901,41.991268,-88.437843
-3.815045,0.279809,0.604938,0.612781,10.310182,0.497416,25,0.835364,-0.075375,0.065631,0.949534,42.899185,116.3417838,40.0035901,41.991268,-88.437843
0.468794,0.374083,-0.357331,0.910396,9.314671,0.583112,25,0.835364,-0.075375,0.065631,0.949534,42.899185,116.3417838,40.0035901,41.991268,-88.437843
-0.588809,0.436736,-2.925606,0.630886,8.95329,0.60118,25,0.835364,-0.075375,0.065631,0.949534,42.899185,116.3417838,40.0035901,41.991268,-88.437843
-2.466219,0.377236,-1.004498,0.506269,9.994482,0.811036,25,0.835364,-0.075375,0.065631,0.949534,42.899185,116.3417838,40.0035901,41.991268,-88.437843
0.253639,0.367758,-0.393275,0.600107,9.898503,0.591703,25,0.835364,-0.075375,0.065631,0.949534,42.899185,116.3417838,40.0035901,41.991268,-88.437843
-0.676436,0.320713,-0.934245,0.465136,10.332294,0.442046,25,0.835364,-0.075375,0.065631,0.949534,42.899185,116.3417838,40.0035901,41.991268,-88.437843
-0.637108,0.132857,0.627029,0.526061,11.452047,0.85909,25,0.835364,-0.075375,0.065631,0.949534,42.899185,116.3417838,40.0035901,41.991268,-88.437843
3.563174,-0.108081,-0.01872,0.689187,10.321426,0.656172,25,0.835364,-0.075375,0.065631,0.949534,42.899185,116.3417838,40.0035901,41.991268,-88.437843
1.472747,-0.202221,-1.926026,0.631331,9.136312,0.320683,25,0.835364,-0.075375,0.065631,0.949534,42.899185,116.3417838,40.0035901,41.991268,-88.437843
-0.274756,-0.243305,-0.949927,0.352142,9.851459,0.351249,25,0.835364,-0.075375,0.065631,0.949534,42.899185,116.3417838,40.0035901,41.991268,-88.437843
2.975668,-0.3685,1.267902,0.533419,10.45491,0.196189,25,0.835364,-0.075375,0.065631,0.949534,42.899185,116.3417838,40.0035901,41.991268,-88.437843
4.146994,-0.346078,-0.256559,0.723022,9.599034,0.118114,25,0.835364,-0.075375,0.065631,0.949534,42.899185,116.3417838,40.0035901,41.991268,-88.437843
2.441612,-0.232605,-2.200153,0.290094,9.146452,0.041489,25,0.835364,-0.075375,0.065631,0.949534,42.899185,116.3417838,40.0035901,41.991268,-88.437843
2.797197,-0.080841,-0.631056,0.284565,9.06322,-0.243866,25,0.835364,-0.075375,0.065631,0.949534,42.899185,116.3417838,40.0035901,41.991268,-88.437843
3.330744,0.138288,-1.147472,0.278721,8.631773,-0.685097,25,0.835364,-0.075375,0.065631,0.949534,42.899185,116.3417838,40.0035901,41.991268,-88.437843
0.189664,0.277356,-0.836812,-0.082928,9.748757,-0.444556,25,0.835364,-0.075375,0.065631,0.949534,42.899185,116.3417838,40.0035901,41.991268,-88.437843
2.533824,0.390096,0.087536,-0.068105,9.880025,-0.320211,25,0.835364,-0.075375,0.065631,0.949534,42.899185,116.3417838,40.0035901,41.991268,-88.437843
1.236139,0.401019,-1.266359,-0.172052,9.082473,-0.989396,25,0.835364,-0.075375,0.065631,0.949534,42.899185,116.3417838,40.0035901,41.991268,-88.437843
-3.387999,0.376611,0.661231,-0.350767,10.164438,-0.79785,25,0.835373,0.031181,0.006731,1.046698,42.900963,116.3417861,40.00359,42.147816,-88.439835
0.484185,0.33291,1.975124,-0.194147,10.245487,-0.634024,25,0.835373,0.031181,0.006731,1.046698,42.900963,116.3417861,40.00359,42.147816,-88.439835
-0.46247,0.247798,0.406068,-0.105251,9.928576,-0.779527,25,0.835373,0.031181,0.006731,1.046698,42.900963,116.3417861,40.00359,42.147816,-88.439835
-4.162631,0.16058,0.958189,-0.256193,11.333733,-0.498081,25,0.835373,0.031181,0.006731,1.046698,42.900963,116.3417861,40.00359,42.147816,-88.439835
-1.666585,-0.015492,2.576461,-0.051807,11.279122,-0.362345,25,0.835373,0.031181,0.006731,1.046698,42.900963,116.3417861,40.00359,42.147816,-88.439835
0.754385,-0.198141,0.556607,0.087757,9.517954,-0.472688,25,0.835373,0.031181,0.006731,1.046698,42.900963,116.3417861,40.00359,42.147816,-88.439835
-3.100914,-0.360049,0.12466,-0.088891,10.164568,-0.291631,25,0.835373,0.031181,0.006731,1.046698,42.900963,116.3417861,40.00359,42.147816,-88.439835
-4.11155,-0.55712,3.892369,0.1714,11.164263,0.237136,25,0.835373,0.031181,0.006731,1.046698,42.900963,116.3417861,40.00359,42.147816,-88.439835
-0.033492,-0.628312,1.554565,0.408898,9.40196,0.088482,25,0.835373,0.031181,0.006731,1.046698,42.900963,116.3417861,40.00359,42.147816,-88.439835
-3.149499,-0.529512,-0.546901,0.074182,8.986477,0.052673,25,0.835373,0.031181,0.006731,1.046698,42.900963,116.3417861,40.00359,42.147816,-88.439835
-3.179735,-0.484955,2.6948,0.194595,9.555024,0.514556,25,0.835373,0.031181,0.006731,1.046698,42.900963,116.3417861,40.00359,42.147816,-88.439835
-0.120237,-0.476189,2.319747,0.528892,8.72999,0.479481,25,0.835373,0.031181,0.006731,1.046698,42.900963,116.3417861,40.00359,42.147816,-88.439835
-2.137979,-0.442875,0.759005,0.364006,8.620779,0.595547,25,0.835373,0.031181,0.006731,1.046698,42.900963,116.3417861,40.00359,42.147816,-88.439835
-1.775344,-0.5217,1.049219,0.517898,9.534266,0.812623,25,0.835373,0.031181,0.006731,1.046698,42.900963,116.3417861,40.00359,42.147816,-88.439835
1.175797,-0.477399,0.088139,0.687244,9.396052,0.656045,25,0.835373,0.031181,0.006731,1.046698,42.900963,116.3417861,40.00359,42.147816,-88.439835
1.306767,-0.344155,-0.904695,0.642249,9.233582,0.473094,25,0.835373,0.031181,0.006731,1.046698,42.900963,116.3417861,40.00359,42.147816,-88.439835
0.839554,-0.236414,-1.455829,0.637254,9.892159,0.567288,25,0.835373,0.031181,0.006731,1.046698,42.900963,116.3417861,40.00359,42.147816,-88.439835
1.939111,0.051728,-2.902495,0.33793,10.517884,0.445271,25,0.835373,0.031181,0.006731,1.046698,42.900963,116.3417861,40.00359,42.147816,-88.439835
0.780818,0.25418,-2.052824,0.285554,11.039268,0.394915,25,0.835373,0.031181,0.006731,1.046698,42.900963,116.3417861,40.00359,42.147816,-88.439835
3.623508,0.315566,-2.241235,0.214,10.046039,0.126249,25,0.835373,0.031181,0.006731,1.046698,42.900963,116.3417861,40.00359,42.147816,-88.439835
3.554891,0.496264,-3.17975,-0.193285,9.491004,-0.279672,25,0.835373,0.064241,-0.026409,0.845617,42.902931,116.3417886,40.00359,41.958935,-88.552704
1.285439,0.507988,-0.850725,-0.133308,10.612517,0.064885,25,0.835373,0.064241,-0.026409,0.845617,42.902931,116.3417886,40.00359,41.958935,-88.552704
2.86195,0.372636,0.11032,0.050952,10.605938,-0.117442,25,0.835373,0.064241,-0.026409,0.845617,42.902931,116.3417886,40.00359,41.958935,-88.552704
2.670722,0.326049,-0.168586,-0.079756,9.715795,-0.639104,25,0.835373,0.064241,-0.026409,0.845617,42.902931,116.3417886,40.00359,41.958935,-88.552704
